nome_fantasia,nome,endereco,inicio,alvara,lat,lon,link,petisco,imagem
,59.915.997 LORRAINE STEFANI APARECIDA NASCIMENTO SILVA,"RUA DEZOITO, 27 nan - VILA VISTA ALEGRE",15-03-2025,NÃO,-19.954065205117963,-43.99308911552918,,,
,59.933.821 MARIA CLARA DE OLIVEIRA MIRANDA,"RUA GERALDO MAGALHAES MASCARENHAS, 305 BOX 171 - BELVEDERE",17-03-2025,NÃO,-19.96678243122406,-43.93898697727229,,,
,59.692.714 MIRIAM APARECIDA LOPES NETO,"RUA JOSE BENEDITO, 160 LOJA - JAQUELINE",27-02-2025,NÃO,-19.79753997207896,-43.93160275139598,,,
,59.773.105 LUIZ FERNANDO DOS SANTOS AGUIAR,"RUA NOSSA SENHORA DE FATIMA, 1240 nan - NOSSA SENHORA DE FATIMA",06-03-2025,NÃO,-19.93873932021289,-43.90570389813577,,,
,59.809.874 MARCO ANTONIO DA SILVA HONORATO,"BEC CRUZEIRINHO, 540 nan - ALTO VERA CRUZ",10-03-2025,NÃO,-19.90552014436654,-43.89022823445706,,,
,59.810.153 ELISON DE ASSIS SILVA,"RUA FELICIO DOS SANTOS, 1 nan - SANTA TEREZINHA",10-03-2025,NÃO,-19.87228295685759,-43.99926858498369,,,
CERVEJARIA VERACE,VEREDAS INDUSTRIA E COMERCIO S-A,"RUA SAO DOMINGOS DO PRATA, 453 SETOR: B - SANTO ANTONIO",13-03-2025,SIM,-19.94454986024845,-43.93994032186975,,,
,59.917.388 MIRIAN MARIA DOS REIS SILVA,"RUA AMANDA, 530 CASA 04 - BETANIA",15-03-2025,NÃO,-19.955737723404948,-43.992168779942624,,,
,59.918.259 MARILEIA DOS SANTOS NASCIMENTO,"RUA JOSE FLORA, 287 LOJA - LETICIA",15-03-2025,NÃO,-19.804801676665754,-43.979025678335724,,,
,59.968.738 GABRIEL VASCONCELOS MOREIRA,"RUA ITAPETINGA, 577 nan - CACHOEIRINHA",19-03-2025,NÃO,-19.894098476568548,-43.94799839828683,,,
RICK ROCK CULTURA BAR,RICK ROCK CULTURA BAR LTDA,"RUA SANTAREM, 457 nan - NOVA CINTRA",27-02-2025,NÃO,-19.95041386401134,-43.988568482788885,,,
,55.404.617 ARIANE DIAS DOMINGOS,"RUA AMENDITA, 190 CASA CASA - PINDORAMA",05-06-2024,NÃO,-19.914171879572933,-44.02394710039324,,,
,55.405.439 JEFFERSON RODRIGUES DA SILVA,"RUA CORONEL OTAVIO DINIZ, 20 nan - PARAISO",05-06-2024,NÃO,-19.916787945673402,-43.9074054234758,,,
,55.122.275 RAFAEL HENRIQUE CORREA LOPES,"RUA CONGONHAL, 393 nan - SANTA TEREZINHA",14-05-2024,NÃO,-19.870164585918207,-44.00696628263503,,,
CAMAROTE SAVASSI,CAMAROTE SAVASSI LTDA,"AVE DO CONTORNO, 6675 nan - SANTO ANTONIO",15-05-2024,SIM,-19.939922642573414,-43.93977026424549,,,
,55.272.937 IURI PESSOA MARCAL,"RUA EMIDIO BERUTO, 38 nan - CINQUENTENARIO",24-05-2024,NÃO,-19.955670144627423,-43.98564977140095,,,
,55.295.738 NATALIA LOPES ASSIS,"AVE SENADOR LEVINDO COELHO, 1814 nan - CDI JATOBA",27-05-2024,NÃO,-20.00270467987356,-44.035799609549805,,,
,55.295.817 RAFAEL MAX MARTINS SOUZA SANTOS,"RUA WILMA DE ANDRADE, 237 LOJA B - LINDEIA",27-05-2024,NÃO,-19.975456186840304,-44.062527139310994,,,
BAR DO FERNANDO,OURO MINAS BAR LTDA,"RUA SANTA LEOPOLDINA, 115 nan - OURO MINAS",04-06-2024,NÃO,-19.848798809471774,-43.907851057727974,,,
,55.101.952 CARLOS HENRIQUE REIS OLIVEIRA,"RUA ARPEGE, 38 nan - PINDORAMA",13-05-2024,NÃO,-19.91316914425463,-44.02176962061818,,,
,55.141.935 ROSILENE FERNANDES DIAS SOUSA,"RUA SANTA CRUZ, 133 nan - VENDA NOVA",15-05-2024,NÃO,-19.814989013987493,-43.961158397091324,,,
,55.141.978 PATRICIA CARLA BARBOSA,"RUA JABOATAO, 33 nan - NOVA GAMELEIRA",15-05-2024,NÃO,-19.94189792034142,-43.99769902373732,,,
,55.162.964 LAURA OLIVEIRA BARBOSA,"RUA AMERICO MARTINS DA COSTA, 35 nan - PROVIDENCIA",16-05-2024,NÃO,-19.858349374992024,-43.92950308015696,,,
,55.185.653 FAERLEN DE OLIVEIRA PINHEIRO,"AVE PETROLINA, 600 nan - SAGRADA FAMILIA",19-05-2024,SIM,-19.904342839512744,-43.91773028376196,,,
,55.230.752 MATHEUS HENRIQUE TEIXEIRA MAGALHAES,"AVE DEPUTADO ULTIMO DE CARVALHO, 821 nan - PLANALTO",22-05-2024,NÃO,-19.836262537618804,-43.9442296426487,,,
COLY CLUB,COLY CLUB LTDA,"RUA DOM JOAQUIM SILVERIO, 991 nan - CORACAO EUCARISTICO",23-05-2024,SIM,-19.928863321063083,-43.99239556003201,,,
,DELICIAS DO MAR RESTAURANTE BAR LTDA,"RUA DOS AIMORES, 2474 LOJA: 02 - SANTO AGOSTINHO",27-05-2024,SIM,-19.926109120141888,-43.94702785747822,,,
,55.383.978 WAGNER SILVA,"RUA IMPERIAL, 805 nan - SAO SALVADOR",04-06-2024,NÃO,-19.888652133346294,-44.013976271743395,,,
,55.445.912 ANA CLARA SILVA XAVIER,"RUA HORACIO DOLABELA VAZ, 210 nan - CEU AZUL",07-06-2024,NÃO,-19.825391526192433,-44.0059941005301,,,
PIZZARIA BELA DONA,PIZZARIA BELA DONA LTDA,"RUA CORCOVADO, 73 LOJA: 01 e 02 - NOVA SUISSA",22-05-2024,SIM,-19.93912503896134,-43.97834561494255,,,
,55.253.938 ROSANA DE OLIVEIRA PACIFICO,"PCA TEJO, 12 nan - PADRE EUSTAQUIO",23-05-2024,NÃO,-19.912153932612647,-43.987962742115386,,,
BAR AQUI TUDO E BOM,REI DA PICANHA BH LTDA,"AVE SEBASTIAO DE BRITO, 400 LOJA: 8 ,LOJA: 9 - SANTA ROSA",23-05-2024,SIM,-19.861543450743216,-43.943721025185944,,,
,55.298.497 GILVANE DARCI SOARES,"AVE DOM PEDRO II, 1855 nan - CARLOS PRATES",27-05-2024,NÃO,-19.90845599618001,-43.95893714255405,,,
,40.540.854 DANIELLE MIRANDA DE SENA ALVES,"RUA JARDIM DE ALA, 239 nan - LAGOINHA LEBLON",04-06-2024,NÃO,-19.803667154606273,-43.99937431946942,,,
,BUTECO DO GG LTDA,"RUA ILACIR PEREIRA LIMA, 125 nan - SILVEIRA",06-06-2024,SIM,-19.8931950601151,-43.92906884674289,,,
,55.429.144 LEONARDO DE JESUS CARDOSO,"RUA H, 100 nan - CONJUNTO JATOBA",06-06-2024,NÃO,-20.004154287565402,-44.04009470379642,,,
,55.188.225 ITALO YURI CALIXTO MORAES,"RUA MARECHAL RONDON, 300 LOJA - PLANALTO",20-05-2024,NÃO,-19.827897254946645,-43.957407540989465,,,
TERNEIRO GRILL LTDA,KC GRILL LTDA,"AVE WALDYR SOEIRO EMRICH, 2921 nan - SANTA HELENA",20-05-2024,SIM,-19.98785078904288,-44.009039471947496,,,
TERNEIRO GRILL,KC GRILL LTDA,"RUA ERICO VERISSIMO, 1705 LOJA: A - SANTA MONICA",19-06-2024,SIM,-19.81755294608323,-43.976940920396345,,,
,RIO MINAS ALIMENTOS LTDA,"AVE ARTUR GUIMARAES, 79 BOX: 25 - SANTA CRUZ",29-05-2024,SIM,-19.87882034524725,-43.93547306414153,,,
,55.410.980 DAYANE MARIA FERREIRA SANTIAGO NEVES,"AVE BERNARDA SILVESTRE, 597 nan - RIO BRANCO",05-06-2024,NÃO,-19.81413089168954,-43.98413712448542,,,
BAR ANA & LIA,BAR ANA & LIA LTDA,"RUA BRAULIO GOMES NOGUEIRA, 809 nan - TIROL",20-05-2024,NÃO,-19.98777292546128,-44.04510258368876,,,
,55.233.815 ELISANGELA SILVA DE FREITAS,"RUA ITAUNENSE, 355 CXPST 04 - CAMARGOS",22-05-2024,SIM,-19.940992642951432,-44.021162965608866,,,
,55.234.321 JOSE CICERO SOARES,"RUA HELIO PELLEGRINO, 24 LOJA 2 - SAO JOAO BATISTA",22-05-2024,SIM,-19.82193781885853,-43.95971086818984,,,
,55.234.158 NIVIA DAS DORES DINIZ,"RUA HELIO PELLEGRINO, 24 LOJA 2 - SAO JOAO BATISTA",22-05-2024,SIM,-19.82193781885853,-43.95971086818984,,,
,55.234.247 ALEX SANDRO DE OLIVEIRA,"RUA CERQUEIRA LEITE, 18 LOJA 1 - UNIVERSITARIO",22-05-2024,SIM,-19.86837691285641,-43.94463436413302,,,
,55.257.616 JUVENAL COSTA DE OLIVEIRA,"RUA LISBOA, 570 LOJA - COPACABANA",23-05-2024,NÃO,-19.835193276025933,-43.986364090046834,,,
,32.714.232 WASHINGTON TADEU BARBOZA,"AVE FRANCISCO SA, 306 LOJA - PRADO",25-05-2024,NÃO,-19.925359473882025,-43.95946212932301,,,
,55.365.147 LAECIO GOMES DE OLIVEIRA,"RUA TEREZINHA JESUS CARDOSO, 20 nan - SAO JOAO BATISTA",03-06-2024,NÃO,-19.82428325537642,-43.958074932670286,,,
,55.126.738 JOAO PEDRO PERES COSSAO,"RUA JURUA, 735 nan - GRACA",14-05-2024,NÃO,-19.897619100956135,-43.92841561534864,,,
,55.127.384 ANABELA SANTANA,"RUA SERENO, 2425 CASA A - SAO JORGE II",14-05-2024,SIM,-19.94405327205876,-43.96163017809467,,,
,55.148.275 WARLEY DIAS DE SOUZA,"RUA SETE DE SETEMBRO, 265 CONJ E LOJA - CABANA DO PAI TOMAS",16-05-2024,NÃO,-19.94495351380183,-44.00195067748126,,,
SPIT BEER CHOPERIA,SPIT BEER CHOPERIA E COMERCIO LTDA,"AVE SILVA LOBO, 1325 ANEXO: 1 - ALTO BARROCA",17-05-2024,SIM,-19.935899521224727,-43.97053885379436,,,
,55.345.111 ELIENE PEREIRA DA SILVA CARDOSO,"RUA CRISTAL, 75 CASA C - SANTA TEREZA",31-05-2024,NÃO,-19.917170610239058,-43.92403208770573,,,
BAR ESQUINAO DOS AMIGOS,BAR MIGUELAO LTDA,"RUA DO ACRE, 92 nan - CENTRO",03-06-2024,SIM,-19.914932960488624,-43.94265093890019,,,
,55.218.938 ALTIVA DORNELAS DA COSTA,"RUA REPUBLICA TCHECA, 158 nan - LETICIA",21-05-2024,NÃO,-19.80319095997041,-43.97571062564721,,,
IMPERIO PUB E RESTAURANTE,IMPERIO PUB E RESTAURANTE LTDA,"RUA SAO LUCAS, 490 nan - SAGRADA FAMILIA",21-05-2024,SIM,-19.906601892252993,-43.91924413609327,,,
,55.260.044 BARBARA SUZAN CELESTINO BUENO,"RUA COPENHAGUE, 91 CASA C - TREVO",23-05-2024,NÃO,-19.841401807782393,-44.006563985754106,,,
,55.304.063 PAULO HENRIQUE DA SILVA FERNANDES,"RUA CRUZ ALTA, 25 LOJA - JOAO PINHEIRO",28-05-2024,NÃO,-19.925978007134596,-43.997758443870374,,,
,55.323.839 JOSIANE ALMEIDA DE CASTRO,"RUA ITARANA, 127 nan - CAICARAS",29-05-2024,SIM,-19.89282732388771,-43.969822605443056,,,
A2 & TABERNA ADMINISTRACAO,A2 BISTRO & TABERNA LIVORNO GESTAO DE RESTAURANTES LTDA,"RUA PROFESSOR ANTONIO MARCIO, 545 LOJA: 01 - PALMARES",05-06-2024,NÃO,-19.87055550242959,-43.93414788903078,,,
RESTAURANTE CANTINHO DO TEMPO,RESTAURANTE CANTINHO DO TEMPO LTDA,"RUA JACUI, 2547 nan - RENASCENCA",07-06-2024,SIM,-19.891054310566737,-43.936249946536755,,,
,55.111.059 RONALDO DIMAS,"RUA OLIVEIRO MARCIANO, 11 nan - DIAMANTE",13-05-2024,NÃO,-19.99066392195061,-44.019923746405205,,,
ROTA DO SABOR BH,PAOLLA MARIA EMPREENDIMENTOS LTDA,"RUA PARA DE MINAS, 482 LOJA - PADRE EUSTAQUIO",14-05-2024,NÃO,-19.914530526983544,-43.985683933281166,,,
,55.194.663 RAQUEL DA SILVA SOARES,"RUA DAS SERIEMAS, 344 nan - VILA CLORIS",20-05-2024,NÃO,-19.823985347574517,-43.951208747093524,,,
,55.194.756 UILSON DE QUEIROZ GUEDES,"RUA PLAZA MAYOR, 50 nan - CALIFORNIA",20-05-2024,NÃO,-19.93257343417289,-44.02318575763488,,,
,55.237.924 ALESSANDRA MARQUES DA COSTA,"RUA ANAPURUS, 295 LOJA 03 - SAO GABRIEL",22-05-2024,SIM,-19.855386904974196,-43.917449103501696,,,
,55.261.364 VANIA MARIA VIDAL ALVES,"RUA OLIMPIO DE CASTRO, 125 nan - SANTA MARGARIDA",24-05-2024,NÃO,-19.97227604186476,-44.019582909595194,,,
,55.282.985 SILVANIA COSTA CORREA,"RUA AROEIRA DO SERTAO, 40 CASA - PAULO VI",26-05-2024,NÃO,-19.840519900286374,-43.89356002153543,,,
,55.324.304 FABIANA RAMOS ARAUJO SILVA,"RUA RAYNER DE SOUZA, 114 nan - CONJUNTO JATOBA",29-05-2024,NÃO,-20.003004951480392,-44.043286603244276,,,
SHELF,SHELF BAR E JOGOS LTDA,"AVE DO CONTORNO, 7287 nan - SANTO ANTONIO",03-06-2024,SIM,-19.937743595820148,-43.94480343497525,,,
MC BOM,NUBIA FERREIRA OLIVEIRA 12498607684,"RUA LUPERCIO PAIXAO, 306 CONJ G - TIROL",02-03-2020,NÃO,-19.993821350030498,-44.0453201864029,,,
BAR E RESTAURANTE DO FALCAO,MORONI BRUGGER MOREIRA 70396265600,"RUA BONFIM, 453 nan - BONFIM",04-03-2020,SIM,-19.91221511149585,-43.94672596584982,,,
,DANIELLE ALVES SOARES COSTA 06869015686,"AVE RAJA GABAGLIA, 1007 LOJA 10 - LUXEMBURGO",21-01-2020,NÃO,-19.944210233466347,-43.956636957119656,,,
,MOISES FERREIRA HONORATO 14330991608,"RUA MARCO AURELIO, 110 nan - NAZARE",23-01-2020,NÃO,-19.85094537429785,-43.89631497785494,,,
PONTO DE ENCONTRO,NILSON EDUARDO GUSTAVO 07411475645,"TRV QUATRO MIL TREZENTOS E DOZE, 77 nan - VILA ECOLOGICA",27-01-2020,NÃO,-20.00756653050299,-44.020060396304764,,,
COMIDAS SAUDAVEIS,ARTUR FERREIRA DA SILVA JUNIOR 10367945630,"RUA TRES BICAS, 450 CONJ B - DOM JOAQUIM",04-02-2020,NÃO,-19.880171554819423,-43.914580915439494,,,
MERCEARIA SAO MATHEUS,CORALIA PEREIRA DA SILVA 40944042600,"AVE VEREADOR CICERO ILDEFONSO, 1440 nan - DELTA",04-02-2020,NÃO,-19.925158086629686,-44.004685478322486,,,
,RESTAURANTE SERTANIA LTDA,"RUA DA BAHIA, 301 nan - CENTRO",06-02-2020,SIM,-19.917699348931748,-43.93537654838363,,,
,56.977.806 LAIS TAINA SOUZA DE PAULA,"RUA MANOEL GUEDES SANTOS, 159 LOTE QUADRA-BAR - VENDA NOVA",22-08-2024,NÃO,-19.814053526447648,-43.95926187294213,,,
,56.978.101 CARLOS ALBERTO VIEIRA CECILIO,"RUA SANTA JOSEFINA, 865 CONJ - SUMARE",22-08-2024,NÃO,-19.885458380570235,-43.96393772360653,,,
,56.978.373 GILDELIA ALMEIDA MATOS MOREIRA,"AVE DEPUTADO ANUAR MENHEN, 1511 nan - SANTA AMELIA",22-08-2024,NÃO,-19.830548333316365,-43.97165703280388,,,
,57.001.692 ISADORA RAFAELA SOARES DOS SANTOS MOREIRA,"RUA BRAULIO GOMES NOGUEIRA, 16 nan - TIROL",25-08-2024,NÃO,-19.994000564973394,-44.04599822817509,,,
PLANETA LUPULO,PL BAR E RESTAURANTE LTDA,"AVE GUARAPARI, 110 LOJA: 05 ,LOJA: 06 ,LOJA: 07 e quintal - SANTA AMELIA",27-08-2024,SIM,-19.844520841437085,-43.97709780375015,https://comidadibuteco.com.br/buteco/planeta-lupulo/,Cestinha das Gerais,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2025/03/19160104/planetalupulo_cestinhadasgerais_bh_2025_isaquerodrigues_unibh-8557-scaled.jpg
PATUSCADA GASTRO BAR,BVN RESTAURANTE E BUFFET LTDA,"AVE JOAQUIM JOSE DINIZ, 202 nan - DOM JOAQUIM",27-08-2024,SIM,-19.872990334692567,-43.92176234675861,,,
,BAR E RESTAURANTE BOAS LTDA,"AVE SINFRONIO BROCHADO, 1445 nan - BARREIRO",29-08-2024,NÃO,-19.978345844425615,-44.026074781732994,,,
,57.086.719 FABIANA GOMES DOS SANTOS,"RUA JORNALISTA PAULO HENEINE, 20 APT 904,BLOCO 02 - MANTIQUEIRA",30-08-2024,NÃO,-19.7995137144726,-43.97958723698138,,,
,56.423.801 GILBERTO FELIPE DOS SANTOS,"AVE AMAZONAS, 4631 nan - NOVA SUISSA",09-08-2024,NÃO,-19.929593325755423,-43.975628113200806,,,
ALGAROBA - ASSADOS E DEFUMADOS,ALGAROBA ASSADOS E DEFUMADOS LTDA,"RUA MARIA HEILBUTH SURETTE, 207 LOJA 06 - BURITIS",13-08-2024,NÃO,-19.974878413348357,-43.97287769036849,,,
,RESTAURANTE CULINARIA MINEIRA LTDA,"RUA FUNCHAL, 354 LOJA: 03 - OURO PRETO",20-08-2024,SIM,-19.87137436867592,-43.98384103403253,,,
,LUCIANO DE MIRANDA,"RUA ITU, 1053 nan - RENASCENCA",23-08-2024,SIM,-19.886866253810034,-43.9388141689528,,,
,57.003.248 TIAGO DE OLIVEIRA,"RUA JOSE JOAQUIM DA MATA, 161 nan - SANTA CRUZ",25-08-2024,NÃO,-19.875375905037057,-43.93973383910289,,,
,DIVINA MESA RESTAURANTE BAR LTDA,"AVE SENADOR LEVINDO COELHO, 3321 LOJA: 8 - PETROPOLIS",27-08-2024,SIM,-20.011448577202433,-44.03310814019637,,,
,57.025.271 LUCIO FLAVIO BARBOSA NAVES,"AVE DOS ANDRADAS, 367 ANDAR LOJA - CENTRO",27-08-2024,NÃO,-19.918195580575922,-43.934622031119154,,,
,57.088.168 FERNANDO MANZALLI CAMARGO,"RUA PADRE DEMERVAL GOMES, 368 nan - CORACAO EUCARISTICO",30-08-2024,NÃO,-19.925549005617334,-43.991625963500134,,,
,57.112.380 BRUNO JARBAS CAMPOS,"RUA FLOR DE GOIABA, 30 nan - PINDORAMA",02-09-2024,NÃO,-19.91864319516326,-44.025094491334606,,,
,57.112.944 CLAUDIO DOMINGOS,"AVE LEONTINO FRANCISCO ALVES, 530 nan - SERRA VERDE",02-09-2024,NÃO,-19.80021209413173,-43.9591442569613,,,
,56.424.941 THALITA ALVES FERNANDES,"RUA DOUTOR AFONSO DUTRA NICACIO, 248 nan - SANTA BRANCA",09-08-2024,NÃO,-19.8392303291214,-43.97153449969213,,,
,56.635.468 PATRICIA RIBEIRO LOPES,"RUA CELIO DINIZ, 195 CONJ 1 - RIO BRANCO",13-08-2024,NÃO,-19.81440673786777,-43.98134255436954,,,
,56.730.027 ELIETE BASTOS,"RUA WILTON MARQUES PEREIRA, 80 nan - JARDIM DOS COMERCIARIOS",14-08-2024,NÃO,-19.794373986846338,-43.96811526249071,,,
,56.911.614 VICTOR GUILHERME ALVES CARDOSO,"RUA BOLIVAR MINEIRO, 400 LOJA 06 - DONA CLARA",19-08-2024,NÃO,-19.860225797099808,-43.94386058512948,,,
,57.003.828 APARECIDA MARIA DA GLORIA LOPES,"RUA IVAN FERREIRA ALVES, 274 QUADRA LUCI LELIS - JARDIM DOS COMERCIARIOS",26-08-2024,NÃO,-19.789231650747237,-43.968116416667996,,,
BEND SAVASSI,BENSA COMERCIO DE CERVEJAS LTDA,"RUA ANTONIO DE ALBUQUERQUE, 814 LOJA: 06 - SAVASSI",29-08-2024,SIM,-19.937461869294214,-43.93801036910094,,,
,57.115.191 ZILA TELES DE OLIVEIRA SOARES,"RUA ALEXANDRITA, 86 nan - BETANIA",02-09-2024,SIM,-19.95849366858828,-43.98974935213764,,,
BEAGA DA GEMA,BEAGA DA GEMA BAR E RESTAURANTE LTDA,"RUA RUBENS CAPORALI RIBEIRO, 691 LOJA: 05 - BURITIS",13-08-2024,SIM,-19.979685971290493,-43.97695620093735,,,
,56.636.328 ANELISE DE OLIVEIRA,"RUA VITORIA, 186 nan - SANTA CRUZ",13-08-2024,NÃO,-19.880594192622695,-43.93669438382943,,,
,56.636.973 GIOVANNI AMARAL DA SILVA,"RUA TURIM, 59 ANDAR , QUINTO. - SANTA LUCIA",13-08-2024,NÃO,-19.970320961120013,-43.95231221736254,,,
BOM NO BALDE,BOM NO BALDE COMERCIO LTDA,"RUA FRANCISCO RODRIGUES DE MIRANDA, 51 nan - DOM JOAQUIM",16-08-2024,NÃO,-19.878289721192175,-43.91246316662255,,,
,56.981.484 LUCIANO RODRIGUES VIANA SENRA,"RUA CORONEL EUGENIO THIBAU, 122 FUNDOS - SAO GABRIEL",23-08-2024,NÃO,-19.854486539118884,-43.917483859849945,,,
,57.005.813 LISANDRA ANTONIA CASTRO TEIXEIRA,"RUA EDSON TOMAS SANTOS, 145 nan - SAO BERNARDO",26-08-2024,NÃO,-19.852636320963985,-43.93579420069592,,,
,57.049.489 FERNANDA GABRIELA ARAUJO FELIX TEIXEIRA,"RUA PADRE ODORICO, 81 nan - SAO PEDRO",28-08-2024,NÃO,-19.941036169554827,-43.93626152350486,,,
,42.514.896 ELIZABETH APARECIDA DE FREITAS,"RUA CACHOEIRINHA, 905 nan - SANTA CRUZ",29-08-2024,SIM,-19.88157048739456,-43.94549193639339,,,
,RESTAURANTE HORTO LTDA,"RUA GUSTAVO DA SILVEIRA, 836 LOJA: 1 - HORTO FLORESTAL",30-08-2024,SIM,-19.897569933999943,-43.911604516446204,,,
MIX RESTAURANTE,RESTAURANTE MIX LTDA,"RUA JULIO PEREIRA DA SILVA, 55 nan - CIDADE NOVA",12-08-2024,SIM,-19.889605092352802,-43.928161013540404,,,
,57.027.730 JONATAS JUNIO DOS REIS,"RUA AROEIRA NEVES, 354 nan - CONJUNTO NOVO DOM BOSCO",27-08-2024,NÃO,-19.91718907935505,-44.008898742658886,,,
,57.093.139 LAUANDA MOREIRA DOS SANTOS,"RUA PRINCIPAL, 21 nan - VILA BARRAGEM SANTA LUCIA",30-08-2024,NÃO,-19.9511205263938,-43.945207811342875,,,
,57.135.714 ISADORA LUISA DA SILVA,"RUA PROFESSOR LUIZ BICALHO, 396 LOJA - BRASIL INDUSTRIAL",03-09-2024,NÃO,-19.998085979366564,-44.01450973664392,,,
MYKONOS RESERVA MASCULINA,SIMON STUART CARVALHO ENTRETENIMENTO,"RUA JUIZ DE FORA, 556 nan - BARRO PRETO",09-08-2024,NÃO,-19.922720811576404,-43.953506507951516,,,
RESTAURANTE PERTIN DA PRACA,MARCELO FREITAS ROCHA,"AVE JOAO PINHEIRO, 39 nan - BOA VIAGEM",12-08-2024,SIM,-19.925644299631994,-43.93609770603085,,,
,56.658.477 ARTHUR CASCALHO SILVA DOS ANJOS,"RUA MARCO AURELIO, 45 nan - NAZARE",13-08-2024,NÃO,-19.850740756070568,-43.89817633148558,,,
,56.770.576 ELIELMA CARVALHO DO NASCIMENTO,"AVE ROSA LEAO, 855 nan - GRANJA WERNECK",15-08-2024,NÃO,-19.802708878009444,-43.92366241307929,,,
GRL AERONAUTICS,GRL REPRESENTACAO COMERCIAL DE TRANSPORTES TRIPULADOS E NAO TRIPULADOS LTDA,"RUA DOUTOR SYLVIO MENICUCCI, 711 APT: 401 - CASTELO",19-08-2024,NÃO,-19.88731022543121,-44.000493431396364,,,
,ALQUIMIA DE SABORES RESTAURANTE LTDA,"RUA NOSSA SENHORA DE GUADALUPE, 454 nan - OURO MINAS",19-08-2024,NÃO,-19.84967492169203,-43.90850416193425,,,
,56.940.175 KAREN KETLIN ALVES OLIVEIRA SILVA,"RUA ANTONIO PEIXOTO, 13 LOJA - COQUEIROS",21-08-2024,NÃO,-19.900759754392883,-44.024611212645624,,,
,57.095.581 KELYTON WESLEY INACIO DE ALMEIDA,"RUA ESPINOSA, 67 LOJA TERREO - BONFIM",31-08-2024,NÃO,-19.906812632759383,-43.95766273884189,,,
KOREA CHICKEN BH,KOREA CHICKEN BH LTDA,"RUA MONTEIRO LOBATO, 380 LOJA: 10 - OURO PRETO",02-09-2024,SIM,-19.872706884272084,-43.985128126245534,,,
,57.077.048 ESDRAS FELIPPE GOMES DUARTE,"RUA CONSELHEIRO LAFAIETE, 939 LOJA C - SAGRADA FAMILIA",29-08-2024,SIM,-19.903885023632114,-43.92404884846506,,,
,56.780.763 LOTIANO SIQUEIRA RAMALHO,"RUA JOAO CARLOS, 1032 nan - SAGRADA FAMILIA",15-08-2024,NÃO,-19.902580342378858,-43.92210206282568,,,
,56.919.787 APARECIDA ALVES FARIA,"AVE JORGE ESPESCHIT, 981 nan - JARDIM VITORIA",19-08-2024,NÃO,-19.84362688141319,-43.88413591695863,,,
,57.778.580 RAFAEL RODRIGO DA SILVA,"RUA POPULAR, 105 nan - PEDREIRA PRADO LOPES",21-10-2024,NÃO,-19.899747052424328,-43.94727377816341,,,
,57.779.337 BARBARA OLIVEIRA DE ALCANTARA,"RUA JOAO ALVARES CABRAL, 10 nan - JARDIM GUANABARA",21-10-2024,NÃO,-19.829090210557958,-43.93253463367907,,,
,57.553.087 GUILHERME EUSTAQUIO DE JESUS,"RUA RIBEIRAO PRETO, 270 nan - PIRATININGA",03-10-2024,NÃO,-19.812023377734025,-43.99457837384756,,,
,57.572.407 LIANE EVANGELISTA PEREIRA,"RUA BENEDITO ANICETO DE OLIVEIRA, 358 nan - JARDIM DOS COMERCIARIOS",05-10-2024,NÃO,-19.794752710754516,-43.96498041640263,,,
,57.654.228 LUCAS MANOLO SILVA SANTOS,"RUA DAS CANARIAS, 254 LOJA - SANTA BRANCA",11-10-2024,NÃO,-19.841625816427,-43.97063063188712,,,
FAZENDA TURI,FAZENDA TURI LTDA,"RUA PORTO, 1000 nan - SAO FRANCISCO",14-10-2024,SIM,-19.875592769324307,-43.96038324783383,,,
,57.718.385 JOSIANE MICHELLE BARBOSA SILVA,"RUA ALADIN CORREA DE FARIA, 220 nan - DIAMANTE",16-10-2024,NÃO,-19.99406381706261,-44.01691277527029,,,
,57.474.242 BARBARA LEMES CAMILO,"RUA HERVALDO BRAGA, 46 CONJ - PAULO VI",27-09-2024,NÃO,-19.841393533899595,-43.89564287484519,,,
COMBOS BURGUER,COMBOS BURGUER COMERCIO LTDA,"RUA LAGO, 324 nan - SAO MARCOS",01-10-2024,NÃO,-19.86970986507262,-43.9105023172891,,,
,57.554.169 RAFAEL MOREIRA DA SILVA,"RUA DOUTOR ALVARO CAMARGOS, 1871 LOJA 03 - SANTA BRANCA",03-10-2024,NÃO,-19.828255373559514,-43.96528516107733,,,
,57.612.702 MAURO EUSTAQUIO DINIZ,"RUA NOVO MUNDO, 286 LOJA A - NOVO GLORIA",08-10-2024,SIM,-19.90510284634586,-44.01698617505089,,,
,53.733.439 RAISNE KETHELLEN ROCHA CANDIDO,"RUA PAULINIA, 80 nan - ITAIPU",14-10-2024,NÃO,-19.994738498320363,-44.049796981624276,,,
,57.699.020 JORGE COELHO CARDOSO,"RUA JOSE CLEMENTE, 566 ANDAR 1 - TUPI A",15-10-2024,NÃO,-19.837034018419466,-43.93026216449252,,,
,57.758.010 ELIELMA OLIVEIRA DOS SANTOS,"RUA FLORICENA FARIA FRAGA, 28 CASA,CASA - SANTA CRUZ",19-10-2024,NÃO,-19.880274733213817,-43.940475861831246,,,
,57.792.344 DHENIFFER SILVA CALDEIRA,"RUA AGUIA, 120 nan - MIRAMAR",22-10-2024,NÃO,-19.991579121849878,-44.010097846030405,,,
